Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14513979,2021-05-14 18:07:40,2021-05-13 22:04:48,50638643,10532837744,50638643,208,3723,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513979/SRR14513979.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,DFB34E2D6EBD18A41D8D08D52FAEADAB,24186F63691C3B85E3410C83B4666408
SRR14513980,2021-05-14 18:07:40,2021-05-14 00:39:14,50527293,10509676944,50527293,208,3717,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513980/SRR14513980.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,82E240FBB3EC84F770883F1F5D2CC953,F7421454BA638839771EEF89FADD87A2
SRR14513981,2021-05-14 18:07:40,2021-05-13 23:26:44,38761337,8062358096,38761337,208,2851,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513981/SRR14513981.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,7AEA8124EBAECBCEE48954B7D2A9F714,303C540AEC2389563AEF122863BECCF0
SRR14513982,2021-05-14 18:07:40,2021-05-13 21:25:32,38639145,8036942160,38639145,208,2844,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513982/SRR14513982.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,AC92AC59ACA198E928EB6AEC90BB65C8,BB0239501A02039B1E4FB2B8AA11951D
SRR14513983,2021-05-14 18:07:40,2021-05-13 21:43:00,47065580,9789640640,47065580,208,3453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513983/SRR14513983.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,4123F34A7501800F66BAB2A996DD41C9,E7CC1A4C89833EE8910C41DD6ADB7FAD
SRR14513984,2021-05-14 18:07:40,2021-05-13 22:29:10,46992193,9774376144,46992193,208,3450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513984/SRR14513984.lite.1,SRX10859616,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955093,SAMN19128610,simple,9606,Homo sapiens,GSM5292838,,,,,,,no,,,,,GEO,SRA1231583,,public,21BFA8DED5CF6FB27FB50C2BC0ACB726,1896E3DC6F99343DD7AC473108A9BBA1
SRR14513985,2021-05-14 18:07:40,2021-05-13 16:11:32,28939637,6019444496,28939637,208,2143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513985/SRR14513985.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,7F033091BCF06A564380EA114B9D9BD3,074646A1DDEF6FA529267A54DE4D0034
SRR14513986,2021-05-14 18:07:40,2021-05-13 16:06:16,28870997,6005167376,28870997,208,2140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513986/SRR14513986.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,BF3B594BBA83EAE0399BDB45B10F1598,AEF0CAA4EF42162E5FB70D9DFAC2240B
SRR14513987,2021-05-14 18:07:40,2021-05-13 16:20:02,27976278,5819065824,27976278,208,2055,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513987/SRR14513987.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,02AD26EE802447130334B8D4827455F5,D6079C9F974B723821A0EAD391E06B27
SRR14513988,2021-05-14 18:07:40,2021-05-13 14:54:13,27912396,5805778368,27912396,208,2052,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513988/SRR14513988.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,98C7C308D737DE4D22A0BD90DED79399,5196E107FF015885B3EBF87CFD1E9822
SRR14513989,2021-05-14 18:07:40,2021-05-13 15:17:30,21294504,4429256832,21294504,208,1591,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513989/SRR14513989.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,9A3A60BB497A06986180493287AA0BD2,14D3B631FAF618049422C9BB4AD4B7C8
SRR14513990,2021-05-14 18:07:40,2021-05-13 14:47:45,21236148,4417118784,21236148,208,1588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513990/SRR14513990.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,4687DCE2A7FAC24B2273A2AC40C1DAE0,ADE0CA9014D7AA9F8D413D7924451E0F
SRR14513991,2021-05-14 18:07:40,2021-05-13 16:42:54,27367909,5692525072,27367909,208,2018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513991/SRR14513991.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,C0C3CEA49BC5D580BBB939D40580F13D,E1B4056E4936B1208A7BD652955F0360
SRR14513992,2021-05-14 18:07:40,2021-05-13 15:48:22,27297063,5677789104,27297063,208,2015,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513992/SRR14513992.lite.1,SRX10859617,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955094,SAMN19128609,simple,9606,Homo sapiens,GSM5292839,,,,,,,no,,,,,GEO,SRA1231583,,public,33E47F3156751282E13ADDC0CA6A6043,51BC4D2F619F77716566A06A67ABCD89
SRR14513993,2021-05-14 18:07:40,2021-05-13 20:46:12,33001479,6864307632,33001479,208,2442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513993/SRR14513993.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,C0FD8456FEF8A07984CE00C04D774C61,80544CAFDA52361BB962A03400FDCF57
SRR14513994,2021-05-14 18:07:40,2021-05-13 21:01:57,32938158,6851136864,32938158,208,2440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513994/SRR14513994.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,B1290451B4D073CB7B770F203A87432E,E62E0793B43572DC665DB36B832E919F
SRR14513995,2021-05-14 18:07:40,2021-05-13 21:03:36,32845598,6831884384,32845598,208,2423,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513995/SRR14513995.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,A8E6B6DBF05CC23E421DBFD652E0195A,0C33AA211B33DB32A33DF17B5EEF6F77
SRR14513996,2021-05-14 18:07:40,2021-05-13 23:03:47,32753167,6812658736,32753167,208,2418,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513996/SRR14513996.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,86E4FC07043CE916F14961FC001C559A,2F40A0DAFF367397D34B8EFF0F102FBE
SRR14513997,2021-05-14 18:07:40,2021-05-13 16:17:16,27081073,5632863184,27081073,208,2005,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513997/SRR14513997.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,85D8EED5DB761112204F13A0CA39F439,78E666F6A18F9E62F3F2E17AE5D09E43
SRR14513998,2021-05-14 18:07:40,2021-05-13 15:31:54,26998585,5615705680,26998585,208,2001,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513998/SRR14513998.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,F0070BE81003F8D5D92809017DAA2BF3,115942E1D893FBE2BF0FF1621BD2A038
SRR14513999,2021-05-14 18:07:40,2021-05-13 16:52:10,28331982,5893052256,28331982,208,2098,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14513/SRR14513999/SRR14513999.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,3C9ADEA71045CDE9E4C6111D3F4C44A9,7E8B35226F5C876D1C6538D2A351E288
SRR14514000,2021-05-14 18:07:40,2021-05-13 14:43:34,28253760,5876782080,28253760,208,2094,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514000/SRR14514000.lite.1,SRX10859618,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955096,SAMN19128608,simple,9606,Homo sapiens,GSM5292840,,,,,,,no,,,,,GEO,SRA1231583,,public,C8D1069CA115DA4F378EC2244F657292,C2938EC2D33322B66732A8322762AC51
SRR14514001,2021-05-14 18:07:40,2021-05-13 16:40:14,31377156,6526448448,31377156,208,2340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514001/SRR14514001.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,DC05AF26EC0CDF42D465997A10650DFF,00248B9A1704759CDD53BD3C6781F10A
SRR14514002,2021-05-14 18:07:40,2021-05-13 17:19:06,31286679,6507629232,31286679,208,2335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514002/SRR14514002.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,5CBCB4B27282F0A892F047590B467CC6,AA3782986E2039FAE8E7ECE77DA79EA5
SRR14514003,2021-05-14 18:07:40,2021-05-13 16:14:47,31228178,6495461024,31228178,208,2339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514003/SRR14514003.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,E5F67E7382825D96F1247D0136DC48C0,C5BE705BAC62C4AFCEA1F03A53A80D0B
SRR14514004,2021-05-14 18:07:40,2021-05-13 16:49:51,31229577,6495752016,31229577,208,2341,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514004/SRR14514004.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,9190A1243D6FC739C543E5D240FED788,68B8353623BD542B458367F3A71038E1
SRR14514005,2021-05-14 18:07:40,2021-05-13 17:41:39,30309012,6304274496,30309012,208,2245,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514005/SRR14514005.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,748DBD8968F68E3206C76097325EFCD2,ACA0E95F7BE8FE07E242F9E4EF2937D8
SRR14514006,2021-05-14 18:07:40,2021-05-13 18:13:44,30243711,6290691888,30243711,208,2242,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514006/SRR14514006.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,05E82E4A59C6238DE9D2F0D7931B7B8E,9D7FC26C6151BE4526A50AD6E1ABE8A7
SRR14514007,2021-05-14 18:07:40,2021-05-13 16:00:14,29123744,6057738752,29123744,208,2153,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514007/SRR14514007.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,9018BF17243D4E9A1596E05ACCEF20C9,46BCE74A01E27AAC5DDCE9ECADC9F495
SRR14514008,2021-05-14 18:07:40,2021-05-13 14:54:17,29073137,6047212496,29073137,208,2152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514008/SRR14514008.lite.1,SRX10859619,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955095,SAMN19128607,simple,9606,Homo sapiens,GSM5292841,,,,,,,no,,,,,GEO,SRA1231583,,public,0DB7D1501BC7FA54BF64280DF92A98B4,D784CBA252AD84DC063AFF8500DB595B
SRR14514009,2021-05-14 18:07:40,2021-05-13 16:45:57,30255797,6293205776,30255797,208,2258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514009/SRR14514009.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,40A60DB5518BC4B3BC918D9CB7690C65,B356438C319E40F155008A9881703329
SRR14514010,2021-05-14 18:07:40,2021-05-13 15:28:41,30200372,6281677376,30200372,208,2256,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514010/SRR14514010.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,20626DFCB3F450DD8A1D98B8FA84319A,C464BB9A34289D47A0E4CCE3EC93CF72
SRR14514011,2021-05-14 18:07:40,2021-05-14 00:23:04,41756310,8685312480,41756310,208,3088,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514011/SRR14514011.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,6B8B68CB853DDE11A027DF9F1BA237ED,EFCB439B96BE263E445C326620D2B49A
SRR14514012,2021-05-14 18:07:40,2021-05-13 23:23:25,41682780,8670018240,41682780,208,3085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514012/SRR14514012.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,79E9F853D3478A11455897DE0477C9F2,C16DEDD499DB45A706E04A52E4DF832A
SRR14514013,2021-05-14 18:07:40,2021-05-13 23:01:18,34459245,7167522960,34459245,208,2530,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514013/SRR14514013.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,7960EB82DFAE1525FCFDA4BD72DF4946,68B69743EFC2F605821C0E094D746B8F
SRR14514014,2021-05-14 18:07:40,2021-05-13 23:13:50,34380738,7151193504,34380738,208,2526,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514014/SRR14514014.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,96D8240ECDF2B3EEC40093ACF5DED491,2EC8DB42571479A2A329B3C6E7A02ED6
SRR14514015,2021-05-14 18:07:40,2021-05-13 22:25:52,33433097,6954084176,33433097,208,2462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514015/SRR14514015.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,4B19FBD7480DFCF7CE78BF7F5CB2864D,EB1AD15F878E97FF54DC3C36620BFD8B
SRR14514016,2021-05-14 18:07:40,2021-05-13 23:24:00,33348261,6936438288,33348261,208,2458,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514016/SRR14514016.lite.1,SRX10859620,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955097,SAMN19128606,simple,9606,Homo sapiens,GSM5292842,,,,,,,no,,,,,GEO,SRA1231583,,public,593C38CD21418F642803E41EB3F5F8D5,9B2B14F5302C48A38312F354D5C9657F
SRR14514017,2021-05-14 18:07:41,2021-05-13 21:43:50,35080174,7296676192,35080174,208,2602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514017/SRR14514017.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,C66FA53018C8D7F7EAE7CF00DD83DAB1,14FD42B4BD8AC39C05A079171444B551
SRR14514018,2021-05-14 18:07:41,2021-05-13 21:03:29,34995093,7278979344,34995093,208,2598,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514018/SRR14514018.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,13437D425A89668F49DC5BF5513E387C,811785A00C5F5C946EE5FCB54C412E71
SRR14514019,2021-05-14 18:07:41,2021-05-13 23:59:47,37695288,7840619904,37695288,208,2788,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514019/SRR14514019.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,4D6A4BDB244297A05DDD392BC33131EA,B31AB73A1AA67A6899A020ED4BF4E403
SRR14514020,2021-05-14 18:07:40,2021-05-13 23:51:38,37603275,7821481200,37603275,208,2784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514020/SRR14514020.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,2A7AE5552EB441D554042747E0ED5CA7,4EC8A098F40DFDA7EB73966FEC88D753
SRR14514021,2021-05-14 18:07:40,2021-05-13 23:26:21,40491822,8422298976,40491822,208,2996,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514021/SRR14514021.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,9CACC1A758AA03709C9495B3D2E16B59,FB22ECF9FF79EF3B943B1CE858253221
